11,Belarus,,,,,,,,,,,,,,,,,,,,22982000000,24388000000,26900000000,24043000000,22687000000,17592000000,16802000000,22544000000,20353000000,23294000000,24360000000,23577000000,25068000000,25509000000,29657000000,29980000000,30212000000,31523000000
12,Belgium,6174000000,7696000000,9627000000,10883000000,8967000000,9218000000,7518000000,6704000000,7274000000,5968000000,4905000000,2359000000,3694000000,2793000000,2383000000,973000000,2094000000,2549000000,5374000000,5405000000,6216000000,6668000000,6812000000,8275000000,10181000000,11010000000,11537000000,15036000000,19231000000,15977000000,15780000000,17868000000,21609000000,21477000000,22849000000,23022000000,25386000000
13,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Bolivia,15000000,22000000,31000000,47000000,68000000,97000000,177000000,208000000,279000000,311000000,306000000,321000000,309000000,304000000,317000000,370000000,524000000,559000000,694000000,802000000,748000000,919000000,892000000,1273000000,1504000000,1584000000,1705000000,2046000000,1909000000,1789000000,1051000000,1176000000,1432000000,1409000000,1899000000,2079000000,2423000000
15,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Botswana,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,4000000,3000000,0,479000000,559000000,1008000000,1226000000,1371000000,2653000000,4003000000,10295000000,12407000000,13111000000,19265000000,18813000000,18259000000,15497000000
18,Brunei Darussalam,246000000,246000000,246000000,246000000,246000000,246000000,246000000,246000000,246000000,339000000,469000000,563000000,678000000,746000000,762000000,770000000,1035000000,1089000000,1121000000,1161000000,1257000000,1395000000,1534000000,1649000000,1951000000,2107000000,2388000000,2482000000,2412000000,2520000000,2555000000,2676000000,3166000000,3235000000,3235000000,3265000000,3362000000
19,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3257000000,2342000000,2800000000,8700000000,8280000000,3188000000,2885000000,2766000000,3040000000,2556000000,3210000000,2983000000,2012000000,2013000000,2010000000,1912000000,1908000000,1539000000,1762000000,1494000000,1729000000,2159000000,2336000000
20,Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Cameroon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440000000
22,Canada,6976000000,9195000000,16199000000,13075000000,15507000000,13308000000,12380000000,10041000000,10944000000,9192000000,8670000000,9031000000,8794000000,6120000000,6808000000,6886000000,6159000000,9432000000,14835000000,9654000000,8622000000,13122000000,15299000000,15437000000,21190000000,18366000000,20803000000,25891000000,27412000000,33472000000,35981000000,33835000000,33050000000,34358000000,34351000000,33881000000,40700000000
23,Chile,95000000,91000000,98000000,101000000,95000000,91000000,104000000,114000000,124000000,153000000,183000000,195000000,188000000,209000000,216000000,238000000,241000000,257000000,244000000,382000000,420000000,449000000,516000000,478000000,484000000,500000000,240000000,5197000000,6696000000,9085000000,11647000000,10938000000,14371000000,16942000000,13600000000,11438000000,4630000000
24,China,0,0,0,0,0,0,0,0,0,688000000,565000000,698000000,640000000,909000000,964000000,1677000000,2712000000,2034000000,3676000000,2763000000,2423000000,2460000000,3115000000,3146000000,2990000000,2820000000,8055000000,6075000000,4800000000,5757000000,4921000000,4183000000,5012000000,7203000000,11931000000,14217000000,30539000000
25,Colombia,944000000,1026000000,1011000000,991000000,2255000000,2497000000,2761000000,3178000000,3602000000,3942000000,4093000000,4664000000,5581000000,5250000000,4821000000,4605000000,4743000000,4758000000,4235000000,4499000000,4786000000,4941000000,5445000000,4947000000,5552000000,5241000000,9305000000,10724000000,6551000000,8253000000,8685000000,8181000000,6826000000,7013000000,7399000000,7395000000,6591000000
26,"Congo, the Democratic Republic of the",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Congo,7000000,8000000,8000000,9000000,8000000,8000000,5000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57000000,67000000,78000000,81000000,72000000
28,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Côte d'Ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000000,1184000000,1768000000,2173000000,2824000000,3023000000,3072000000,3552000000,3249000000,3647000000,4127000000,4017000000,3701000000
30,Croatia,,,,,,,,,,,,,,,,,,,,1866000000,1155000000,1367000000,1825000000,1839000000,892000000,1318000000,1172000000,1342000000,1235000000,1571000000,1819000000,2527000000,2173000000,2459000000,1814000000,2058000000,3064000000
31,Cuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,10000000,10000000,24000000,14000000,5000000,14000000,41000000,8000000,10000000,13000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0
32,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Czech Republic,365000000,587000000,384000000,402000000,289000000,584000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,600000000,391000000,385000000,389000000,400000000,393000000,484000000,2014000000,2572000000,2839000000,3226000000,3145000000,3158000000,3207000000,3243000000,3184000000,3369000000,3288000000,3175000000
34,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294000000,557000000,366000000,640000000,692000000,694000000,829000000,1081000000,1589000000,2280000000,3635000000,5679000000,6780000000,8128000000,9056000000,8775000000,9273000000,9591000000,9763000000,9941000000,8781000000,9419000000,6913000000
35,Dominican Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431000000,524000000,1061000000,1293000000,1705000000
36,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374000000,938000000,949000000,1030000000,1734000000,1183000000
37,Egypt,0,0,0,0,0,0,0,0,0,3883000000,4739000000,5197000000,6980000000,8485000000,9988000000,10590000000,12842000000,13469000000,13961000000,16716000000,17993000000,19714000000,22924000000,26062000000,28429000000,31278000000,32561000000,30508000000,40314000000,55495000000,61191000000,68926000000,75818000000,71719000000,80766000000,83260000000,85549000000
38,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Eritrea,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Estonia,,,,,,,,,,,,,,,,,,,,1032000000,1031000000,359000000,181000000,288000000,296000000,329000000,335000000,361000000,322000000,756000000,778000000,799000000,757000000,684000000,760000000,783000000,590000000
41,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Finland,0,0,0,325000000,847000000,1157000000,1539000000,1695000000,1657000000,1719000000,1007000000,964000000,752000000,835000000,1438000000,1832000000,2140000000,2632000000,3931000000,4655000000,4954000000,5179000000,5554000000,6430000000,6634000000,8512000000,6884000000,8823000000,9537000000,10080000000,11552000000,11304000000,13941000000,12779000000,11251000000,12317000000,10544000000
43,France,7408000000,9306000000,10090000000,10634000000,12224000000,10619000000,9601000000,6731000000,8682000000,7006000000,5760000000,5353000000,4932000000,3918000000,3153000000,2850000000,2436000000,2414000000,2974000000,3027000000,3054000000,3185000000,3496000000,3625000000,3840000000,4122000000,4900000000,4975000000,7701000000,11514000000,15146000000,18369000000,19368000000,21049000000,23069000000,21760000000,21987000000
44,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101000000,160000000,166000000,170000000,172000000,240000000,252000000,243000000,243000000,252000000,246000000,235000000,220000000,245000000,254000000,254000000,249000000,270000000,295000000
45,Georgia,,,,,,,,,,,,,,,,,,,,2144000000,2331000000,4087000000,3241000000,3764000000,1238000000,743000000,724000000,977000000,971000000,1290000000,1370000000,460000000,604000000,833000000,965000000,1948000000,1490000000
46,Germany,21250000000,27758000000,40952000000,60689000000,64983000000,60032000000,61819000000,68260000000,74142000000,65990000000,51865000000,41331000000,40382000000,37994000000,27985000000,29811000000,32956000000,33141000000,38575000000,40460000000,36107000000,32889000000,34574000000,40251000000,43180000000,48018000000,49728000000,53830000000,55063000000,52495000000,58430000000,54511000000,58505000000,62972000000,69398000000,76077000000,72912000000
47,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000000,63000000,94000000,112000000,92000000,93000000,79000000,84000000,80000000,75000000,78000000,333000000,1713000000,3907000000,5920000000,6133000000,7061000000,7995000000,8991000000,8171000000,10610000000,13774000000
49,Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000000,4556000000,11353000000,10632000000,12661000000,12240000000,12368000000,12270000000,7730000000,11304000000,11270000000,11887000000,10316000000
53,Hungary,1765000000,2023000000,2862000000,3017000000,3873000000,5485000000,5746000000,6395000000,7407000000,8406000000,8940000000,8985000000,8170000000,6508000000,5957000000,6461000000,5088000000,4580000000,5326000000,4473000000,5026000000,4204000000,4084000000,4834000000,5212000000,6373000000,5745000000,7319000000,7820000000,6602000000,8861000000,10738000000,11883000000,11719000000,12379000000,13160000000,15232000000
54,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,India,377000000,474000000,358000000,465000000,513000000,486000000,508000000,564000000,591000000,624000000,793000000,1986000000,2291000000,2151000000,2158000000,3682000000,4235000000,3604000000,7275000000,9958000000,13355000000,16258000000,17878000000,21882000000,29434000000,32024000000,28980000000,39621000000,49899000000,43016000000,46431000000,47942000000,60148000000,62775000000,61516000000,62394000000,66744000000
56,Indonesia,0,0,0,0,0,0,8000000,3000000,3000000,1000000,0,0,55000000,135000000,245000000,356000000,391000000,594000000,768000000,752000000,972000000,1070000000,3918000000,15311000000,22097000000,28684000000,28341000000,26332000000,28221000000,26090000000,26219000000,23881000000,22918000000,19321000000,19285000000,19467000000,22396000000
57,"Iran, Islamic Republic of",426000000,986000000,2064000000,2881000000,3372000000,3564000000,4643000000,3415000000,5526000000,5552000000,6281000000,10400000000,7344000000,9213000000,7563000000,8403000000,17858000000,18773000000,23435000000,31000000000,33000000000,35800000000,44840000000,51570000000,51597000000,55351000000,64622000000,79288000000,86229000000,92958000000,93330000000,103488000000,117056000000,125394000000,131762000000,148158000000,160282000000
58,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Ireland,0,0,0,0,0,0,0,0,781000000,1610000000,3399000000,4955000000,5677000000,6019000000,5960000000,2767000000,2309000000,3528000000,4173000000,3941000000,3752000000,3648000000,4535000000,4456000000,5160000000,6291000000,6569000000,6425000000,6958000000,9263000000,9147000000,10829000000,13038000000,12894000000,11574000000,13908000000,15466000000
60,Israel,59000000,49000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,19000000,20000000,16000000,20000000,13000000,13000000,28000000,25000000,4248000000,5597000000,9085000000,10569000000
61,Italy,2752000000,3623000000,4482000000,4020000000,7673000000,13988000000,11257000000,10986000000,11088000000,9226000000,8672000000,11985000000,13654000000,24874000000,24712000000,26871000000,31732000000,32420000000,34889000000,39709000000,36342000000,35476000000,39963000000,40804000000,46998000000,50191000000,61293000000,70883000000,86983000000,101360000000,104188000000,99414000000,117300000000,129772000000,149262000000,158079000000,172646000000
62,Jamaica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Japan,5500000000,5500000000,10500000000,15346000000,20280000000,24328000000,36200000000,54158000000,72980000000,81107000000,78500000000,79026000000,90668000000,122956000000,128043000000,129900000000,135296000000,140486000000,150472000000,167083000000,179474000000,178505000000,178012000000,191675000000,195640000000,207604000000,217100000000,224969000000,243320000000,251335000000,250859000000,254339000000,263737000000,252616000000,239039000000,263413000000,289880000000
64,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281000000,433000000,419000000,456000000,539000000,773000000,745000000,729000000,771000000,687000000,734000000,742000000,769000000,680000000,746000000,4495000000,5558000000,8135000000,9939000000
65,Kazakhstan,,,,,,,,,,,,,,,,,,,,9138000000,8700000000,8735000000,7760000000,5350000000,5454000000,4799000000,4254000000,4020000000,4118000000,5480000000,6071000000,6230000000,6820000000,7149000000,7253000000,7653000000,8180000000
66,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000000,8391000000,10432000000,9145000000,9604000000,9935000000,12187000000,14488000000,18427000000,19507000000,27050000000,31823000000,27157000000,29668000000,29461000000,33615000000,41774000000,42492000000,59399000000,62154000000,72656000000,82360000000
69,Kuwait,2616000000,3267000000,3589000000,3999000000,4201000000,4534000000,5012000000,5758000000,7286000000,6311000000,5168000000,3684000000,4015000000,4360000000,4129000000,5871000000,6304000000,6237000000,7572000000,8439000000,1091000000,6163000000,11956000000,11919000000,11828000000,14517000000,14315000000,11856000000,9519000000,9668000000,9812000000,8394000000,7945000000,8163000000,7819000000,13078000000,13491000000
70,Kyrgyz Republic,,,,,,,,,,,,,,,,,,,,3690000000,3707000000,3512000000,1395000000,680000000,2489000000,2647000000,2452000000,1635000000,1452000000,1659000000,1887000000,1731000000,1551000000,1694000000,1562000000,1632000000,1749000000
71,Latvia,,,,,,,,,,,,,,,,,,,,1733000000,1811000000,1146000000,561000000,312000000,526000000,524000000,1246000000,1075000000,955000000,1128000000,1304000000,1314000000,1533000000,1433000000,1486000000,2100000000,1925000000
72,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Libya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000000,2900000000,2800000000,2800000000,3300000000,3400000000,3552000000,3704000000,3856000000,3907000000,6336000000,9801000000,11543000000
74,Lithuania,,,,,,,,,,,,,,,,,,,,6769000000,6290000000,1261000000,265000000,331000000,228000000,655000000,485000000,278000000,999000000,1616000000,1884000000,2109000000,2518000000,2691000000,3017000000,2464000000,2405000000
75,Luxembourg,5000000,72000000,142000000,120000000,241000000,462000000,471000000,414000000,390000000,216000000,90000000,2000000,15000000,14000000,4000000,1000000,61000000,19000000,46000000,34000000,28000000,30000000,23000000,50000000,152000000,188000000,177000000,195000000,204000000,230000000,279000000,2594000000,2611000000,3138000000,3107000000,3247000000,2895000000
76,"Macedonia, the former Yugoslav Republic of",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1000000,4000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,0
77,Malaysia,0,0,0,0,0,0,0,77000000,88000000,120000000,138000000,132000000,224000000,303000000,1971000000,2680000000,3307000000,4053000000,4378000000,5064000000,8834000000,11993000000,16946000000,20518000000,26318000000,31740000000,36547000000,42820000000,48154000000,53726000000,53001000000,52676000000,58493000000,54789000000,55036000000,56447000000,62858000000
78,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Mexico,5474000000,5240000000,5285000000,4920000000,5922000000,4357000000,5001000000,6947000000,10590000000,10366000000,8430000000,9943000000,8302000000,8035000000,7896000000,8377000000,9808000000,9090000000,10684000000,14460000000,16997000000,16428000000,19257000000,21608000000,23084000000,24160000000,25958000000,30119000000,31726000000,39659000000,49898000000,68602000000,82260000000,87045000000,93503000000,113608000000,125611000000
80,Moldova,,,,,,,,,,,,,,,,,,,,6858000000,6099000000,5841000000,4095000000,3885000000,3466000000,4012000000,4190000000,3858000000,3782000000,3101000000,3423000000,3037000000,3146000000,3542000000,3773000000,3733000000,3777000000
81,Mongolia,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401000000,2957000000,3108000000
83,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,1000000,0,0,1000000,0,0,1000000,1000000,1000000,1000000,1000000,2000000,2000000,2000000,2000000,2000000,4000000,3000000,7000000,7000000,8000000,10000000
84,Myanmar,27000000,38000000,54000000,51000000,108000000,97000000,99000000,106000000,158000000,196000000,203000000,237000000,286000000,475000000,658000000,799000000,809000000,954000000,1022000000,974000000,1046000000,1165000000,1402000000,1813000000,2213000000,2125000000,2504000000,2922000000,2878000000,2535000000,2335000000,2287000000,2685000000,2763000000,2396000000,2564000000,2704000000
85,Namibia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Netherlands,27137000000,35386000000,41853000000,44597000000,43596000000,43944000000,43155000000,38864000000,32467000000,25809000000,23352000000,27060000000,34698000000,38738000000,38213000000,41502000000,41292000000,36428000000,39930000000,36609000000,41097000000,43374000000,43972000000,43379000000,41977000000,47278000000,51319000000,52920000000,50438000000,52677000000,55172000000,57023000000,56845000000,61013000000,57856000000,56664000000,59038000000
89,New Zealand,49000000,215000000,262000000,122000000,143000000,2516000000,4155000000,3680000000,1580000000,1704000000,2162000000,4910000000,3963000000,4666000000,5598000000,4729000000,4842000000,4556000000,6403000000,5686000000,6609000000,7859000000,7238000000,5867000000,4585000000,6563000000,7661000000,7392000000,9574000000,9566000000,12442000000,10101000000,9953000000,7180000000,9480000000,9828000000,11983000000
90,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Nigeria,112000000,247000000,303000000,150000000,545000000,768000000,1015000000,1349000000,2140000000,3128000000,4138000000,4418000000,5491000000,4843000000,5258000000,4718000000,5735000000,5395000000,6422000000,7223000000,6578000000,6628000000,6979000000,8351000000,8982000000,9013000000,8774000000,8121000000,8548000000,7962000000,8548000000,8754000000,11713000000,12677000000,13489000000,13361000000,15435000000
92,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,154000000,188000000,280000000,236000000,222000000,280000000,211000000,239000000,198000000,299000000,374000000,375000000,471000000,730000000
93,Oman,0,0,0,0,0,0,0,264000000,514000000,642000000,775000000,952000000,1177000000,1469000000,1847000000,2474000000,2674000000,3058000000,3227000000,3674000000,3752000000,4153000000,4733000000,5010000000,5231000000,5615000000,6113000000,6839000000,7009000000,7547000000,8017000000,8471000000,8785000000,9429000000,10371000000,11140000000,11843000000
94,Pakistan,3382000000,3382000000,3383000000,3688000000,3848000000,3682000000,4648000000,4553000000,5757000000,6062000000,6188000000,6423000000,5400000000,5974000000,7034000000,7761000000,8720000000,10440000000,10982000000,12669000000,13165000000,14607000000,15621000000,14394000000,15281000000,15992000000,15558000000,19161000000,19572000000,21780000000,24855000000,27006000000,39213000000,43472000000,41286000000,35811000000,32923000000
95,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Peru,18000000,10000000,31000000,28000000,38000000,253000000,264000000,260000000,248000000,189000000,292000000,275000000,77000000,251000000,272000000,310000000,303000000,317000000,248000000,235000000,223000000,179000000,176000000,59000000,182000000,266000000,326000000,736000000,850000000,709000000,790000000,988000000,1189000000,2121000000,2205000000,2836000000,7288000000
98,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,12000000,20000000,12000000,20000000,16000000,17000000,848000000,8771000000,13139000000,12384000000,16952000000,16605000000,19442000000
99,Poland,2284000000,2292000000,1408000000,486000000,590000000,766000000,290000000,196000000,342000000,144000000,154000000,123000000,118000000,76000000,81000000,63000000,165000000,97000000,115000000,125000000,107000000,100000000,97000000,147000000,258000000,323000000,215000000,313000000,620000000,928000000,1358000000,2198000000,2425000000,3144000000,3570000000,3111000000,3062000000
100,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000000,2018000000,8074000000,7138000000,7212000000,9037000000,7740000000,11689000000,13606000000,12343000000,13124000000
101,Qatar,285000000,358000000,380000000,413000000,513000000,717000000,835000000,1196000000,1877000000,2351000000,2700000000,2998000000,3194000000,3507000000,3918000000,4249000000,4329000000,4592000000,4624000000,4818000000,4643000000,5153000000,5522000000,5815000000,5976000000,6575000000,6869000000,8122000000,8584000000,9134000000,9951000000,10940000000,12012000000,13233000000,14396000000,15325000000,16079000000
102,Romania,21841000000,21426000000,22588000000,22978000000,25299000000,26273000000,23085000000,21070000000,18741000000,27132000000,35000000000,36000000000,37000000000,38000000000,29932000000,30720000000,29005000000,25991000000,26269000000,22573000000,20468000000,19470000000,17997000000,16566000000,15971000000,16713000000,10084000000,10165000000,8437000000,9001000000,8073000000,8966000000,9696000000,10462000000,9612000000,11831000000,11559000000
103,Russian Federation,,,,,,,,,,,,,,,,,,,,512194000000,501645000000,460670000000,429744000000,364315000000,354057000000,364724000000,357404000000,345520000000,358634000000,370372000000,376744000000,384744000000,406758000000,421204000000,439034000000,457749000000,486713000000
104,Saudi Arabia,0,0,0,0,0,1686000000,2523000000,4198000000,6301000000,13346000000,14766000000,16682000000,18139000000,20286000000,22859000000,23626000000,25543000000,28586000000,31538000000,33320000000,35115000000,36389000000,40010000000,42103000000,41833000000,41915000000,44814000000,45813000000,47591000000,54876000000,64915000000,71664000000,75262000000,79647000000,86489000000,85803000000,84753000000
105,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,26000000,29000000,22000000,17000000,10000000,49000000,69000000,179000000,165000000,91000000,78000000,23000000,2000000,0,13000000,49000000,58000000,61000000,47000000,40000000
106,Serbia,,,,,,,,,,,,,,,,,,,,1315000000,1315000000,592000000,369000000,308000000,354000000,510000000,564000000,525000000,358000000,392000000,500000000,503000000,537000000,682000000,317000000,118000000,387000000
107,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094000000,6233000000,7425000000,7735000000,6900000000,6803000000,7485000000,5963000000,5858000000,9298000000,15079000000,21481000000,25325000000,28430000000,30765000000,32372000000
